Title,Year,Rating,Votes,1,2,3,4,5,6,7,8,9,10,WorldwideBox Office
Ginger & Rosa,2012,6.2,11311.0,676.0,624.0,1611.0,2784.0,2751.0,1431.0,687.0,306.0,187.0,254.0,1674776.0
Hacksaw Ridge,2016,8.1,520482.0,99187.0,131425.0,161364.0,82332.0,25878.0,9348.0,4195.0,2102.0,1471.0,3180.0,180563636.0
The House with a Clock in Its Walls,2018,6.0,52042.0,2360.0,1610.0,5006.0,12059.0,15937.0,8344.0,3282.0,1525.0,806.0,1113.0,131523093.0
Pixels,2015,5.6,145214.0,8749.0,4151.0,11509.0,25220.0,35098.0,25640.0,13223.0,8154.0,5782.0,7688.0,244874809.0
Turist,2014,7.2,55959.0,3044.0,6923.0,16402.0,15765.0,7177.0,3003.0,1391.0,830.0,569.0,855.0,4094339.0
Final Girl,2015,4.7,15974.0,734.0,308.0,740.0,1428.0,2537.0,3166.0,2735.0,1859.0,1172.0,1295.0,33411.0
Beasts of the Southern Wild,2012,7.2,83522.0,8743.0,11822.0,21135.0,20421.0,10794.0,4757.0,2302.0,1343.0,879.0,1326.0,21107746.0
Searching for Sugar Man,2012,8.2,68631.0,12432.0,18380.0,23289.0,10010.0,2839.0,841.0,263.0,152.0,108.0,317.0,9216552.0
The Queen of Versailles,2012,7.1,13315.0,684.0,974.0,3406.0,4778.0,2087.0,681.0,261.0,109.0,72.0,263.0,2495706.0
Collide,2016,5.6,16457.0,693.0,387.0,1220.0,2940.0,4697.0,3334.0,1520.0,767.0,416.0,483.0,6817535.0
San Andreas,2015,6.1,237742.0,15419.0,9367.0,25155.0,54753.0,63490.0,35280.0,16241.0,8207.0,4550.0,5280.0,474009154.0
Second Act,2018,5.8,27848.0,1523.0,797.0,2292.0,5366.0,7974.0,5273.0,2212.0,982.0,560.0,869.0,72294066.0
Maid in Malacañang,2022,3.9,15284.0,8979.0,207.0,63.0,12.0,10.0,14.0,6.0,14.0,40.0,5939.0,535387.0
West of Memphis,2012,7.9,10525.0,1354.0,1842.0,4037.0,2144.0,623.0,176.0,71.0,45.0,48.0,185.0,318317.0
The Bling Ring,2013,5.6,88373.0,3276.0,1906.0,6177.0,14477.0,22463.0,18878.0,9974.0,5025.0,2984.0,3213.0,20045576.0
Playing It Cool,2014,5.9,28690.0,1563.0,1003.0,2746.0,6215.0,8114.0,4728.0,2126.0,1023.0,541.0,631.0,1323415.0
Long Shot,2019,6.8,111549.0,6429.0,7344.0,22350.0,38163.0,21659.0,7917.0,3070.0,1588.0,1072.0,1957.0,53873809.0
Jane Got a Gun,2015,5.9,22692.0,766.0,500.0,1742.0,4952.0,7229.0,4397.0,1662.0,651.0,298.0,495.0,3067531.0
Ôkami kodomo no Ame to Yuki,2012,8.1,45104.0,9061.0,10642.0,13820.0,7408.0,2472.0,806.0,314.0,160.0,108.0,313.0,54999779.0
Saving Mr. Banks,2013,7.5,162480.0,15435.0,21418.0,51393.0,47061.0,17765.0,5224.0,1843.0,873.0,482.0,986.0,117867984.0
Self/less,2015,6.5,99802.0,4691.0,4580.0,14662.0,32675.0,26268.0,10128.0,3729.0,1598.0,690.0,781.0,31807156.0
Tanu Weds Manu Returns,2015,7.6,28977.0,6443.0,5509.0,6959.0,5038.0,2163.0,871.0,425.0,290.0,271.0,1008.0,4180081.0
The Accountant,2016,7.3,296392.0,24106.0,35406.0,90299.0,89323.0,36572.0,12430.0,4204.0,1802.0,923.0,1327.0,155160045.0
The Current War,2017,6.5,27844.0,1469.0,1076.0,3848.0,9189.0,7613.0,2633.0,847.0,370.0,206.0,593.0,12217160.0
Two Night Stand,2014,6.3,70887.0,3751.0,3273.0,9174.0,20595.0,19371.0,8732.0,3208.0,1276.0,721.0,786.0,492332.0
Dedemin Insanlari,2011,8.0,10834.0,2356.0,2054.0,3210.0,1825.0,644.0,242.0,82.0,40.0,41.0,340.0,6130561.0
I Still See You,2018,5.8,10324.0,675.0,342.0,960.0,2059.0,2708.0,1773.0,898.0,403.0,212.0,294.0,1620637.0
Du zhan,2012,7.0,10315.0,533.0,762.0,2421.0,3453.0,1835.0,697.0,253.0,136.0,77.0,148.0,24676341.0
Getaway,2013,4.4,24438.0,1852.0,447.0,898.0,1831.0,3276.0,4580.0,4040.0,2790.0,2105.0,2619.0,11806432.0
Tracks,2013,7.1,29875.0,1932.0,2749.0,8012.0,10117.0,4404.0,1476.0,468.0,269.0,150.0,298.0,5853509.0
Cocktail,2012,6.3,14250.0,1461.0,887.0,1897.0,3291.0,2816.0,1587.0,759.0,422.0,311.0,819.0,2724695.0
Bad Words,2013,6.6,51540.0,2596.0,2720.0,8626.0,17289.0,12420.0,4637.0,1595.0,697.0,369.0,591.0,7804337.0
Good Kids,2016,6.1,10345.0,616.0,353.0,1108.0,2436.0,2998.0,1569.0,582.0,282.0,164.0,237.0,23627.0
Horrible Bosses 2,2014,6.3,173444.0,8176.0,6902.0,20722.0,47969.0,48850.0,22711.0,9125.0,4165.0,2327.0,2497.0,107645357.0
St. Vincent,2014,7.2,104091.0,6988.0,10270.0,29864.0,35531.0,14391.0,4197.0,1367.0,562.0,292.0,629.0,54837234.0
Empire State,2013,5.2,21850.0,941.0,249.0,761.0,2288.0,5536.0,6176.0,2965.0,1396.0,741.0,797.0,1212500.0
Student of the Year,2012,5.2,18423.0,2126.0,677.0,1416.0,2372.0,2900.0,2555.0,1558.0,1013.0,862.0,2944.0,10113993.0
Maps to the Stars,2014,6.2,41195.0,1534.0,1907.0,5795.0,10195.0,9381.0,5502.0,2911.0,1511.0,991.0,1468.0,4510934.0
3 Days to Kill,2014,6.2,94128.0,4324.0,3283.0,10750.0,25098.0,26273.0,12203.0,5381.0,2703.0,1406.0,2707.0,53260230.0
Metallica Through the Never,2013,7.1,17701.0,3520.0,1825.0,3672.0,3923.0,2237.0,1070.0,484.0,283.0,200.0,487.0,7975812.0
The Art of the Steal,2013,6.3,24926.0,997.0,881.0,3050.0,7201.0,7303.0,3155.0,1192.0,484.0,261.0,402.0,77450.0
Jab Tak Hai Jaan,2012,6.7,55256.0,19910.0,4935.0,6030.0,7091.0,5177.0,3008.0,1708.0,1178.0,1140.0,5079.0,6797958.0
The Monuments Men,2014,6.1,132495.0,4242.0,4156.0,13796.0,33789.0,39150.0,20160.0,8539.0,3967.0,2100.0,2596.0,156706638.0
Yeh Jawaani Hai Deewani,2013,7.2,45614.0,8949.0,5654.0,9315.0,9510.0,5088.0,2503.0,1123.0,718.0,583.0,2171.0,30991781.0
Barbara,2012,7.2,14693.0,700.0,1407.0,4147.0,4927.0,2103.0,731.0,271.0,135.0,113.0,159.0,6908277.0
The Kings of Summer,2013,7.1,81875.0,6289.0,7923.0,20727.0,26434.0,12711.0,4340.0,1617.0,720.0,415.0,699.0,1501595.0
Le prénom,2012,7.3,16812.0,1063.0,1922.0,5121.0,5328.0,1985.0,715.0,291.0,152.0,92.0,143.0,31303580.0
American Sniper,2014,7.3,486543.0,48400.0,57932.0,134578.0,136731.0,55241.0,21486.0,9309.0,5091.0,3581.0,14194.0,547459020.0
Into the Woods,2014,5.9,141773.0,9662.0,6873.0,15628.0,27651.0,31692.0,21255.0,11173.0,6484.0,4220.0,7135.0,212902372.0
Nanban,2012,7.7,15571.0,7830.0,2095.0,1902.0,1321.0,671.0,363.0,184.0,128.0,134.0,943.0,15007076.0
Shahid,2012,8.2,16726.0,3919.0,4692.0,4761.0,1982.0,503.0,189.0,97.0,68.0,66.0,449.0,377803.0
English Vinglish,2012,7.8,36708.0,5791.0,7241.0,12123.0,7126.0,2329.0,779.0,349.0,213.0,188.0,569.0,10299150.0
Premature,2014,5.7,10273.0,489.0,271.0,741.0,1861.0,2471.0,1803.0,1066.0,835.0,444.0,292.0,415863.0
Earth to Echo,2014,5.7,19198.0,1713.0,767.0,1829.0,3285.0,4492.0,3211.0,1593.0,895.0,529.0,884.0,45681062.0
The Purge,2013,5.7,224350.0,8973.0,6040.0,18482.0,43441.0,60842.0,41561.0,20505.0,11002.0,6213.0,7291.0,89328627.0
20 ans d'écart,2013,6.3,10005.0,572.0,398.0,1246.0,3055.0,2782.0,1174.0,386.0,185.0,89.0,118.0,12604999.0
Thuppakki,2012,8.0,34571.0,18380.0,4775.0,4498.0,2324.0,966.0,530.0,286.0,190.0,238.0,2384.0,2075056.0
Grown Ups 2,2013,5.3,155331.0,13374.0,6131.0,13323.0,23486.0,31406.0,25392.0,14125.0,9201.0,7491.0,11402.0,246984278.0
The Counselor,2013,5.4,101868.0,3640.0,2969.0,7300.0,14065.0,20479.0,21251.0,13027.0,7537.0,4954.0,6646.0,71009334.0
About Time,2013,7.8,348545.0,59373.0,64679.0,110449.0,71651.0,25817.0,8828.0,3404.0,1669.0,978.0,1697.0,87100449.0
Prince Avalanche,2013,6.3,20162.0,680.0,799.0,2885.0,5908.0,5176.0,2421.0,1079.0,539.0,293.0,382.0,442313.0
Run All Night,2015,6.6,109783.0,5542.0,4445.0,15548.0,37482.0,30549.0,10478.0,3121.0,1201.0,569.0,848.0,71561644.0
Vishwaroopam,2013,7.9,40307.0,25762.0,4868.0,3232.0,2149.0,1136.0,637.0,329.0,245.0,223.0,1726.0,791040.0
The Other Woman,2014,6.0,141682.0,10799.0,6923.0,16387.0,31310.0,36362.0,19936.0,8973.0,4877.0,2831.0,3284.0,196710396.0
Addicted,2014,5.0,11166.0,1070.0,340.0,840.0,1257.0,1949.0,2190.0,1340.0,794.0,547.0,839.0,17534314.0
Stuck in Love,2012,7.2,88405.0,9883.0,10036.0,22538.0,26162.0,12299.0,4181.0,1525.0,703.0,393.0,685.0,977671.0
Before Midnight,2013,7.9,158408.0,23886.0,31388.0,48472.0,30682.0,12194.0,4949.0,2237.0,1390.0,1049.0,2161.0,20994648.0
Transcendence,2014,6.2,229775.0,13888.0,11948.0,30546.0,57728.0,57167.0,30613.0,13976.0,6658.0,3428.0,3823.0,103039258.0
Berserk: Ougon Jidai-hen I - Haou no Tamago,2012,7.5,12920.0,1952.0,1701.0,3886.0,3197.0,1262.0,470.0,165.0,90.0,43.0,154.0,2152610.0
The Bag Man,2014,5.2,17106.0,718.0,981.0,1597.0,2148.0,3490.0,3538.0,1961.0,1145.0,660.0,868.0,461780.0
Kai po che!,2013,7.8,37245.0,9762.0,6076.0,10062.0,6824.0,2296.0,845.0,342.0,205.0,174.0,659.0,1435272.0
Madea's Witness Protection,2012,4.9,10934.0,2000.0,516.0,846.0,1105.0,1296.0,1349.0,948.0,656.0,521.0,1697.0,66899242.0
Goliyon Ki Rasleela Ram-Leela,2013,6.4,20900.0,3119.0,1599.0,3236.0,4267.0,3094.0,1765.0,949.0,590.0,514.0,1767.0,4840059.0
Katy Perry: Part of Me,2012,5.9,13705.0,3443.0,649.0,1307.0,1897.0,1916.0,1196.0,493.0,308.0,304.0,2192.0,32726956.0
Kapringen,2012,7.1,16790.0,617.0,1533.0,4655.0,6080.0,2452.0,776.0,272.0,138.0,89.0,178.0,2688444.0
Louder Than Bombs,2015,6.6,13402.0,533.0,784.0,2363.0,4188.0,3004.0,1302.0,520.0,241.0,180.0,287.0,1160724.0
Closed Circuit,2013,6.2,22664.0,683.0,596.0,2205.0,6138.0,7437.0,3437.0,1155.0,434.0,232.0,347.0,6331939.0
Ustad Hotel,2012,8.2,14724.0,4070.0,3831.0,3773.0,1788.0,575.0,219.0,76.0,49.0,48.0,295.0,2178.0
Love and Monsters,2020,6.9,127071.0,9434.0,8925.0,27715.0,46282.0,22698.0,7044.0,2348.0,1083.0,556.0,986.0,1122066.0
Draft Day,2014,6.8,60913.0,3371.0,3852.0,12087.0,21746.0,12258.0,4370.0,1550.0,668.0,371.0,640.0,29824199.0
Home,2015,6.6,103104.0,11153.0,7110.0,16286.0,27458.0,21360.0,10138.0,4397.0,2228.0,1275.0,1699.0,386041607.0
Lootera,2013,7.4,15889.0,2703.0,2537.0,3925.0,3039.0,1444.0,708.0,326.0,259.0,208.0,740.0,789671.0
Hunter Hunter,2020,6.4,10963.0,483.0,500.0,1676.0,3010.0,2734.0,1237.0,536.0,285.0,174.0,328.0,32705.0
Insidious: Chapter 2,2013,6.5,171428.0,14709.0,11026.0,27862.0,49010.0,37602.0,16673.0,7259.0,3218.0,1838.0,2231.0,161919318.0
The Mountain Between Us,2017,6.4,75725.0,4829.0,3719.0,10522.0,22001.0,19500.0,8361.0,3280.0,1494.0,798.0,1221.0,62832209.0
Don Jon,2013,6.5,240249.0,11247.0,11376.0,36869.0,73632.0,57932.0,25685.0,10615.0,5236.0,3072.0,4585.0,39439355.0
Table No.21,2013,7.2,12983.0,1911.0,1646.0,3136.0,3320.0,1549.0,655.0,282.0,140.0,106.0,238.0,77621.0
Wild Card,2015,5.6,56229.0,2348.0,1022.0,3323.0,9350.0,16417.0,12851.0,5657.0,2596.0,1285.0,1380.0,6738764.0
Rampage,2018,6.1,168208.0,12497.0,5971.0,16085.0,39158.0,48346.0,25462.0,10681.0,4958.0,2435.0,2615.0,428028233.0
Grave Encounters 2,2012,5.1,25436.0,1644.0,609.0,1595.0,3204.0,4996.0,5406.0,3342.0,1938.0,1264.0,1438.0,1552486.0
Calvary,2014,7.4,59801.0,4515.0,8434.0,18461.0,16347.0,6765.0,2695.0,1064.0,583.0,356.0,581.0,16887741.0
The Internship,2013,6.3,205104.0,11366.0,9752.0,27348.0,57689.0,53234.0,24629.0,10377.0,4845.0,2673.0,3191.0,93492844.0
The Love Punch,2013,5.7,14865.0,668.0,400.0,1191.0,2772.0,4297.0,2966.0,1304.0,611.0,326.0,330.0,8366493.0
Dear White People,2014,6.1,27173.0,4511.0,1593.0,3795.0,4935.0,3809.0,2068.0,1003.0,628.0,547.0,4284.0,4633961.0
The Quiet Ones,2014,5.1,20487.0,685.0,323.0,1014.0,2482.0,4537.0,5032.0,3001.0,1605.0,961.0,847.0,17835162.0
Jue di tao wang,2016,5.6,21102.0,1297.0,496.0,1433.0,3514.0,6084.0,4278.0,1896.0,946.0,506.0,652.0,136579287.0
White Bird in a Blizzard,2014,6.4,28724.0,1581.0,1288.0,3850.0,8257.0,7240.0,3400.0,1397.0,680.0,395.0,636.0,469701.0
Valerian and the City of a Thousand Planets,2017,6.4,181836.0,12859.0,11335.0,28774.0,48833.0,38581.0,20083.0,9543.0,5068.0,3072.0,3688.0,225973340.0
Think Like a Man Too,2014,5.7,21481.0,1884.0,799.0,1847.0,3688.0,5506.0,3810.0,1681.0,868.0,452.0,946.0,70181428.0
Money Monster,2016,6.5,100613.0,2866.0,3380.0,14020.0,34667.0,28299.0,10549.0,3423.0,1435.0,746.0,1228.0,93282604.0
Los amantes pasajeros,2013,5.6,23860.0,1150.0,851.0,2143.0,4335.0,5413.0,4224.0,2360.0,1321.0,903.0,1160.0,21259853.0
A Haunted House,2013,5.0,47194.0,4789.0,1559.0,3419.0,5908.0,7936.0,8126.0,5241.0,3820.0,2763.0,3633.0,60159584.0
I Give It a Year,2013,5.7,37619.0,1237.0,1087.0,3182.0,6943.0,10047.0,7360.0,3535.0,1905.0,1135.0,1188.0,29128433.0
Big Hero 6,2014,7.8,459852.0,66353.0,82904.0,153852.0,102052.0,35491.0,11101.0,3657.0,1582.0,825.0,2035.0,657869686.0
An Honest Liar,2014,7.5,10094.0,687.0,1171.0,3380.0,3281.0,1071.0,275.0,101.0,31.0,18.0,79.0,180590.0
When the Game Stands Tall,2014,6.6,16207.0,1835.0,1192.0,2699.0,4573.0,3113.0,1308.0,624.0,343.0,166.0,354.0,30138754.0
2016: Obama's America,2012,4.9,10880.0,3836.0,781.0,670.0,442.0,322.0,288.0,183.0,214.0,397.0,3747.0,33449086.0
Zulu,2013,6.7,18970.0,826.0,934.0,3401.0,6927.0,4333.0,1546.0,464.0,210.0,112.0,217.0,2636607.0
Spider-Man: Homecoming,2017,7.4,650759.0,63524.0,78242.0,198281.0,193011.0,70157.0,22986.0,8396.0,4394.0,3056.0,8712.0,880166924.0
Dupa dealuri,2012,7.5,12524.0,1765.0,1836.0,3654.0,2706.0,1256.0,535.0,232.0,139.0,144.0,257.0,673493.0
Fading Gigolo,2013,6.2,24674.0,874.0,918.0,2966.0,6862.0,7040.0,3311.0,1325.0,535.0,278.0,565.0,22706304.0
Wadjda,2012,7.5,20518.0,2389.0,2595.0,6706.0,5450.0,1759.0,614.0,271.0,150.0,106.0,478.0,6499169.0
Ballerina,2016,6.7,22564.0,2449.0,1759.0,4027.0,6568.0,4280.0,1790.0,731.0,366.0,231.0,363.0,106127278.0
Black Sea,2014,6.4,38284.0,1264.0,1184.0,4815.0,12396.0,11282.0,4445.0,1524.0,643.0,325.0,406.0,4070789.0
La cage dorée,2013,7.2,10250.0,1179.0,1242.0,2888.0,2823.0,1308.0,444.0,147.0,93.0,43.0,83.0,17871370.0
The Book of Life,2014,7.2,71816.0,9033.0,8428.0,18133.0,19800.0,9577.0,3573.0,1388.0,699.0,386.0,799.0,99783556.0
The Good Neighbor,2016,6.3,17346.0,794.0,677.0,2335.0,4825.0,4559.0,2226.0,873.0,450.0,245.0,362.0,90573.0
Dragon Ball Z: Doragon bôru Z - Kami to Kami,2013,7.1,28347.0,6458.0,2623.0,5651.0,6351.0,3531.0,1661.0,789.0,434.0,248.0,601.0,50461371.0
Serbuan maut 2: Berandal,2014,7.9,123714.0,26797.0,25528.0,34833.0,21556.0,8072.0,3151.0,1353.0,680.0,461.0,1283.0,6566916.0
Drinking Buddies,2013,6.1,58825.0,1958.0,2125.0,7124.0,14605.0,15125.0,8718.0,4141.0,2092.0,1318.0,1619.0,401914.0
Kung Fu Panda 3,2016,7.1,159271.0,14532.0,12904.0,36288.0,54327.0,27165.0,8690.0,2729.0,1128.0,515.0,993.0,521170825.0
Gone Girl,2014,8.1,975099.0,128052.0,252929.0,339932.0,163414.0,50215.0,17323.0,7802.0,4675.0,3243.0,7514.0,369330363.0
Magic Mike XXL,2015,5.6,56613.0,4816.0,2320.0,5000.0,8874.0,12165.0,9664.0,5080.0,2909.0,1984.0,3801.0,117813057.0
These Final Hours,2013,6.6,17777.0,1090.0,1202.0,3276.0,5360.0,3716.0,1618.0,629.0,332.0,211.0,343.0,360234.0
True Story,2015,6.3,69187.0,1812.0,1955.0,7727.0,20648.0,21728.0,9623.0,3184.0,1175.0,587.0,748.0,5261595.0
Redirected,2014,6.4,34142.0,10553.0,1938.0,3840.0,6034.0,4722.0,2788.0,1358.0,846.0,570.0,1493.0,332537.0
Finding Dory,2016,7.3,275623.0,22853.0,26938.0,73929.0,89677.0,39872.0,12998.0,4732.0,1981.0,980.0,1663.0,1028570942.0
The Grand Budapest Hotel,2014,8.1,801951.0,128647.0,207803.0,253425.0,129133.0,45287.0,17055.0,7718.0,4405.0,3126.0,5352.0,173082189.0
La vie d'Adèle,2013,7.7,152685.0,21943.0,28278.0,44223.0,30524.0,13101.0,5853.0,2647.0,1703.0,1261.0,3152.0,19465835.0
Love the Coopers,2015,5.8,24258.0,1302.0,907.0,2229.0,4650.0,6180.0,4203.0,2049.0,1185.0,688.0,865.0,42426912.0
The SpongeBob Movie: Sponge Out of Water,2015,6.0,55921.0,5191.0,1759.0,5178.0,11351.0,14695.0,8382.0,3983.0,2103.0,1256.0,2023.0,325186032.0
Contracted,2013,5.3,15443.0,655.0,431.0,1046.0,2290.0,3218.0,2950.0,1770.0,1155.0,759.0,1169.0,58221.0
Muppets Most Wanted,2014,6.4,34901.0,2242.0,1452.0,4511.0,9975.0,9334.0,4050.0,1548.0,721.0,404.0,664.0,80383113.0
The Possession of Michael King,2014,5.7,12612.0,681.0,532.0,1263.0,2373.0,2837.0,2241.0,1135.0,656.0,402.0,492.0,2405143.0
Men in Black: International,2019,5.6,134681.0,4931.0,2528.0,8764.0,24419.0,38010.0,27332.0,12695.0,6540.0,3731.0,5731.0,253890701.0
Jumanji: Welcome to the Jungle,2017,6.9,378241.0,28607.0,28140.0,80753.0,130522.0,69133.0,23692.0,8127.0,3816.0,2101.0,3350.0,962542945.0
OMG: Oh My God!,2012,8.1,59140.0,17414.0,13726.0,13830.0,7148.0,2798.0,1119.0,567.0,375.0,308.0,1855.0,12140087.0
Northmen - A Viking Saga,2014,5.4,10161.0,615.0,230.0,613.0,1478.0,2387.0,2240.0,1222.0,639.0,364.0,373.0,3005082.0
My Friend Dahmer,2017,6.2,21427.0,965.0,617.0,2394.0,5800.0,6068.0,2869.0,1261.0,571.0,340.0,542.0,1436751.0
The Canyons,2013,3.8,11439.0,730.0,145.0,368.0,652.0,1059.0,1475.0,2082.0,1651.0,1407.0,1870.0,270185.0
Minions,2015,6.4,239102.0,17606.0,11609.0,31593.0,63359.0,59812.0,28206.0,11798.0,5900.0,3656.0,5563.0,1159444662.0
22 Jump Street,2014,7.0,377028.0,31124.0,32695.0,85511.0,121181.0,64064.0,23488.0,8830.0,4071.0,2422.0,3642.0,331333876.0
Frozen,2013,7.4,622210.0,101070.0,85770.0,156901.0,148524.0,70052.0,28419.0,11925.0,6261.0,4093.0,9195.0,1304550716.0
In a World...,2013,6.7,32161.0,1203.0,1716.0,5983.0,10968.0,7331.0,2795.0,994.0,485.0,269.0,417.0,3114953.0
Sherlock Gnomes,2018,5.2,12707.0,1266.0,224.0,653.0,1543.0,2688.0,2714.0,1405.0,846.0,533.0,835.0,90497778.0
Pieta,2012,7.1,14818.0,1193.0,1765.0,3890.0,4225.0,1979.0,837.0,347.0,209.0,141.0,232.0,6616296.0
Jessabelle,2014,5.4,24510.0,1048.0,516.0,1528.0,3619.0,6017.0,5606.0,2989.0,1532.0,829.0,826.0,6998359.0
Olympus Has Fallen,2013,6.5,276695.0,19778.0,17087.0,45261.0,78640.0,60852.0,27047.0,12047.0,6435.0,3835.0,5713.0,170270201.0
I,2015,7.3,21707.0,6976.0,3284.0,3888.0,3210.0,1717.0,853.0,453.0,286.0,242.0,798.0,3200113.0
The Selfish Giant,2013,7.3,12257.0,683.0,1454.0,3868.0,3719.0,1487.0,527.0,213.0,92.0,75.0,139.0,1114027.0
Mandela: Long Walk to Freedom,2013,7.1,28089.0,2581.0,2396.0,6615.0,9554.0,4351.0,1346.0,400.0,187.0,108.0,551.0,27985788.0
The 5th Wave,2016,5.2,110079.0,6680.0,2673.0,6542.0,13974.0,23362.0,24140.0,14354.0,8370.0,4680.0,5304.0,109906372.0
Reasonable Doubt,2014,5.7,19996.0,619.0,380.0,1320.0,3889.0,6300.0,4211.0,1695.0,804.0,378.0,400.0,602802.0
Wild,2014,7.1,129761.0,7716.0,12132.0,33898.0,44763.0,19418.0,6487.0,2294.0,1124.0,685.0,1244.0,52501541.0
Sound City,2013,7.8,13032.0,2056.0,2249.0,4276.0,2898.0,1011.0,305.0,87.0,50.0,27.0,73.0,521181.0
We Are What We Are,2013,5.9,21311.0,698.0,652.0,2079.0,4530.0,5577.0,3796.0,1794.0,939.0,560.0,686.0,159047.0
Big Bad Wolves,2013,6.8,16684.0,854.0,1197.0,3436.0,5306.0,3226.0,1279.0,535.0,291.0,186.0,374.0,291239.0
The Gallows,2015,4.2,20716.0,923.0,311.0,856.0,1630.0,2739.0,3606.0,3555.0,2763.0,1991.0,2342.0,42964410.0
Afflicted,2013,6.2,24104.0,1156.0,1091.0,3433.0,6368.0,5998.0,2943.0,1348.0,668.0,452.0,647.0,121179.0
The Hobbit: The Battle of the Five Armies,2014,7.4,530692.0,78336.0,68465.0,137358.0,127446.0,62876.0,28055.0,12472.0,6473.0,3456.0,5755.0,962201338.0
Homefront,2013,6.5,121062.0,7753.0,5390.0,16805.0,39253.0,32506.0,11857.0,4026.0,1723.0,781.0,968.0,48449416.0
Afternoon Delight,2013,5.7,10805.0,394.0,303.0,835.0,2115.0,2974.0,2157.0,945.0,441.0,251.0,390.0,175755.0
Behaving Badly,2014,4.4,11801.0,952.0,396.0,662.0,1896.0,1353.0,1842.0,1582.0,1105.0,785.0,1228.0,422697.0
Una,2016,6.2,10733.0,336.0,353.0,1291.0,2889.0,2998.0,1504.0,617.0,273.0,169.0,303.0,508169.0
Galveston,2018,6.2,14706.0,645.0,574.0,1738.0,3903.0,4090.0,1980.0,787.0,376.0,250.0,363.0,225795.0
Alien: Covenant,2017,6.4,281515.0,13258.0,12976.0,41111.0,80658.0,66671.0,31640.0,14866.0,8112.0,4853.0,7370.0,240891763.0
Enemy,2013,6.9,194123.0,12215.0,19100.0,43846.0,55077.0,32324.0,14485.0,6642.0,3746.0,2463.0,4225.0,3468224.0
La belle et la bête,2014,6.4,21243.0,1991.0,1293.0,3004.0,5201.0,4811.0,2473.0,1165.0,628.0,285.0,392.0,47430624.0
The Machine,2013,6.0,31359.0,1517.0,1368.0,3777.0,7208.0,8041.0,4807.0,2237.0,1111.0,591.0,702.0,205715.0
Vicky Donor,2012,7.8,43587.0,6628.0,8153.0,14495.0,9065.0,2784.0,928.0,400.0,207.0,184.0,743.0,6456358.0
Endless Love,2014,6.2,45396.0,5605.0,2926.0,5944.0,9661.0,9676.0,5465.0,2529.0,1473.0,881.0,1236.0,34718173.0
The Grand Seduction,2013,7.0,17925.0,1240.0,1500.0,4067.0,6439.0,3132.0,924.0,313.0,132.0,57.0,121.0,4292517.0
Ma vie de Courgette,2016,7.7,25732.0,2672.0,4573.0,9294.0,6015.0,2015.0,542.0,204.0,114.0,70.0,233.0,5873157.0
The Babadook,2014,6.8,224285.0,13772.0,20188.0,45850.0,58985.0,39871.0,20496.0,10138.0,5732.0,3581.0,5672.0,10484459.0
Fifty Shades of Grey,2015,4.1,320211.0,37796.0,8675.0,15538.0,23101.0,32692.0,40739.0,35382.0,29586.0,24960.0,71742.0,569651467.0
A Girl Walks Home Alone at Night,2014,6.9,35735.0,2582.0,3764.0,8858.0,9747.0,5245.0,2484.0,1110.0,688.0,430.0,827.0,589307.0
The Captive,2014,5.9,33801.0,1164.0,938.0,3072.0,7445.0,9701.0,5854.0,2691.0,1331.0,708.0,897.0,2096212.0
Mary Queen of Scots,2018,6.3,50880.0,1805.0,1845.0,6424.0,14171.0,14063.0,6090.0,2474.0,1304.0,906.0,1798.0,46712809.0
Dodookdeul,2012,6.8,10609.0,651.0,639.0,1994.0,3683.0,2294.0,732.0,270.0,116.0,65.0,165.0,87129910.0
Rememory,2017,6.1,16805.0,857.0,664.0,2046.0,4254.0,4673.0,2449.0,937.0,428.0,220.0,277.0,70124.0
Soshite chichi ni naru,2013,7.8,25278.0,2187.0,4265.0,9768.0,6187.0,1696.0,551.0,238.0,114.0,81.0,191.0,37170163.0
The Expendables 3,2014,6.1,183106.0,13405.0,7056.0,18936.0,42042.0,50173.0,26819.0,11722.0,5993.0,2933.0,4027.0,214657577.0
The Zero Theorem,2013,6.0,47838.0,2304.0,2473.0,6222.0,10672.0,11137.0,6917.0,3489.0,1886.0,1159.0,1579.0,1486506.0
Fruitvale Station,2013,7.5,81610.0,7527.0,10887.0,26504.0,22838.0,8067.0,2687.0,973.0,541.0,587.0,999.0,17385830.0
Snatched,2017,4.6,35856.0,1678.0,617.0,1659.0,3321.0,5611.0,6400.0,4517.0,2817.0,2042.0,7194.0,60845711.0
Blue Jasmine,2013,7.3,203460.0,11782.0,22012.0,59028.0,65211.0,27778.0,9516.0,3540.0,1757.0,1017.0,1819.0,99104804.0
White House Down,2013,6.3,222632.0,15019.0,11537.0,30877.0,59942.0,54225.0,25742.0,11093.0,5644.0,3366.0,5187.0,205366737.0
PK,2014,8.1,187890.0,56299.0,41254.0,39298.0,20916.0,8208.0,3763.0,1981.0,1463.0,1622.0,13086.0,100370104.0
The Woman in Black 2: Angel of Death,2014,4.8,28504.0,1177.0,444.0,1122.0,2705.0,5242.0,6994.0,5120.0,2750.0,1537.0,1413.0,48854305.0
Third Person,2013,6.3,28314.0,1710.0,1614.0,4245.0,7290.0,6623.0,3347.0,1560.0,805.0,454.0,666.0,2624761.0
